age,MonthlyIncome,NumberOfDependents,DebtRatio,RevolvingUtilizationOfUnsecuredLines,NumberOfOpenCreditLinesAndLoans,NumberOfTime30-59DaysPastDueNotWorse,NumberOfTime60-89DaysPastDueNotWorse,NumberOfTimes90DaysLate,TotalPastDueCount,IncomePerDependent,SeriousDlqin2yrs
61,11190000.0,1.0,0.6691,0.4726,9,1,0,0,1,5595000.0,0
33,13170000.0,1.0,0.2361,0.2961,11,0,0,0,0,6585000.0,0
58,4840000.0,0.0,0.4321,0.2394,2,0,0,0,0,4840000.0,0
55,3000000.0,0.0,0.2465,0.0865,7,0,0,0,0,3000000.0,0
49,3360000.0,2.0,1.1151,0.1725,7,1,0,0,1,1120000.0,0
41,3810000.0,1.0,0.4687,0.0326,5,0,0,0,0,1905000.0,0
32,4690000.0,3.0,0.3245,0.3217,9,0,0,0,0,1172500.0,0
68,11380000.0,1.0,0.8251,0.1276,4,0,0,1,1,5690000.0,1
53,8870000.0,0.0,0.358,0.4077,4,0,0,0,0,8870000.0,0
49,8950000.0,1.0,0.2515,0.404,7,1,0,0,1,4475000.0,0
40,5540000.0,1.0,0.5208,0.2786,11,0,0,0,0,2770000.0,0
45,2500000.0,2.0,0.1625,0.2684,11,2,0,0,2,833333.3333333334,0
47,3150000.0,0.0,0.2331,0.087,14,0,0,0,0,3150000.0,0
50,5190000.0,1.0,0.1934,0.2935,6,0,0,1,1,2595000.0,0
55,2430000.0,0.0,0.3711,0.1758,8,0,0,0,0,2430000.0,0
35,6000000.0,0.0,0.2583,0.2983,7,0,1,0,1,6000000.0,0
26,8110000.0,0.0,0.7454,0.7494,7,0,0,0,0,8110000.0,0
46,6940000.0,0.0,0.9225,0.3149,7,0,0,0,0,6940000.0,0
22,6770000.0,1.0,0.5037,0.2536,9,0,0,0,0,3385000.0,1
41,1630000.0,3.0,0.055,0.2701,12,0,0,0,0,407500.0,0
38,11130000.0,3.0,0.3126,0.2647,7,1,0,0,1,2782500.0,0
51,1950000.0,2.0,0.2393,0.58,7,1,0,0,1,650000.0,0
71,4560000.0,0.0,1.7039080000000002,0.7532,9,1,1,0,2,4560000.0,1
20,7250000.0,3.0,0.7898,0.2252,4,1,0,0,1,1812500.0,0
75,6200000.0,1.0,0.0549,0.4794,18,0,0,0,0,3100000.0,0
42,2320000.0,1.0,0.6286,0.7443,11,0,0,0,0,1160000.0,0
50,2590000.0,2.0,0.2472,0.2439,7,0,0,0,0,863333.3333333334,0
27,5940000.0,0.0,0.7333,0.1737,6,0,0,0,0,5940000.0,0
58,6790000.0,1.0,0.6065,0.2026,8,0,0,0,0,3395000.0,0
46,5050000.0,1.0,0.4202,0.2252,9,0,0,0,0,2525000.0,0
44,6330000.0,1.0,0.2809,0.176,7,0,0,0,0,3165000.0,0
20,2010000.0,0.0,0.3407,0.468,7,0,0,0,0,2010000.0,0
46,7270000.0,0.0,0.2764,0.1433,10,0,1,0,1,7270000.0,0
56,2940000.0,0.0,0.5035,0.158,8,0,0,0,0,2940000.0,0
42,5250000.0,1.0,0.6553,0.3856,13,0,0,0,0,2625000.0,0
60,4740000.0,1.0,0.0948,0.2104,6,0,0,0,0,2370000.0,0
60,10030000.0,0.0,0.6208,0.0994,8,2,0,2,4,10030000.0,1
37,5780000.0,0.0,0.4606,0.2596,8,0,0,0,0,5780000.0,0
66,3490000.0,0.0,0.2313,0.3429,13,1,0,0,1,3490000.0,0
46,6200000.0,0.0,1.0636,0.592,8,0,0,0,0,6200000.0,0
46,18080000.0,1.0,0.2081,0.7046,9,0,0,0,0,9040000.0,0
46,7800000.0,2.0,0.3718,0.6654,11,0,0,0,0,2600000.0,0
46,4830000.0,2.0,0.5021,0.4127,11,2,1,1,4,1610000.0,1
18,3030000.0,0.0,0.417,0.2434,11,2,0,0,2,3030000.0,0
43,3450000.0,1.0,0.0565,0.3965,7,0,0,0,0,1725000.0,0
27,7520000.0,0.0,1.7039080000000002,0.0847,11,1,0,0,1,7520000.0,0
66,2940000.0,1.0,1.7039080000000002,0.1936,7,0,0,0,0,1470000.0,0
66,5010000.0,3.0,0.9398,0.6658,13,1,0,0,1,1252500.0,0
56,11850000.0,2.0,0.5226,0.3055,6,0,0,0,0,3950000.0,0
42,5470000.0,2.0,0.1805,0.1586,6,0,0,0,0,1823333.3333333333,0
32,2620000.0,1.0,0.89,0.4339,8,0,0,0,0,1310000.0,0
36,18470000.0,0.0,0.536,0.287,6,0,0,0,0,18470000.0,0
70,14400000.0,0.0,0.3852,0.0592,13,0,0,0,0,14400000.0,0
36,6750000.0,1.0,0.5805,0.4006,6,0,0,1,1,3375000.0,1
18,10750000.0,2.0,0.2667,0.3435,9,0,0,0,0,3583333.3333333335,0
58,4260000.0,0.0,0.3694,0.0783,5,0,0,0,0,4260000.0,0
65,7720000.0,1.0,1.3011,0.3365,9,0,0,0,0,3860000.0,0
67,3880000.0,1.0,0.5043,0.3985,4,0,0,0,0,1940000.0,0
58,2220000.0,1.0,0.3326,0.1964,7,1,0,0,1,1110000.0,0
61,22510249.99999996,1.0,0.8147,0.3714,11,0,0,0,0,11255124.99999998,0
46,2150000.0,0.0,0.2317,0.162,3,0,1,0,1,2150000.0,0
18,5980000.0,1.0,0.8285,0.2975,9,0,0,0,0,2990000.0,0
45,5940000.0,0.0,0.5314,0.7802,6,0,0,1,1,5940000.0,0
53,6810000.0,1.0,0.2462,0.1357,4,0,0,0,0,3405000.0,0
43,5050000.0,0.0,0.2795,0.4016,8,0,0,0,0,5050000.0,0
43,4770000.0,0.0,0.2373,0.3005,6,0,0,0,0,4770000.0,0
32,5430000.0,0.0,0.5852,0.1399,8,1,0,0,1,5430000.0,0
32,6670000.0,0.0,0.3811,0.055,4,1,0,0,1,6670000.0,0
69,4990000.0,0.0,0.1493,0.143,5,0,0,2,2,4990000.0,0
69,4800000.0,1.0,0.1081,0.0522,11,1,0,0,1,2400000.0,0
45,2260000.0,0.0,1.2623,0.4993,14,1,1,0,2,2260000.0,1
49,16740000.0,1.0,0.6212,0.328,3,0,0,0,0,8370000.0,1
32,6900000.0,0.0,0.1042,0.0515,10,1,0,0,1,6900000.0,0
53,5670000.0,1.0,1.1042,0.2314,9,1,0,0,1,2835000.0,0
68,3440000.0,0.0,0.0901,0.2948,6,1,0,0,1,3440000.0,0
25,2740000.0,0.0,0.1217,0.7546,13,1,0,0,1,2740000.0,0
51,8380000.0,1.0,0.1802,0.1854,12,0,1,0,1,4190000.0,0
52,4540000.0,2.0,0.1761,0.2907,3,1,0,0,1,1513333.3333333333,0
52,7260000.0,0.0,1.2057,0.8262,6,0,0,0,0,7260000.0,1
66,2220000.0,1.0,0.9323,0.2942,9,0,0,0,0,1110000.0,0
71,12650000.0,0.0,0.1656,0.3316,5,0,0,0,0,12650000.0,0
42,5050000.0,0.0,0.4277,0.3646,7,0,1,0,1,5050000.0,0
54,4760000.0,0.0,0.2578,0.7175,10,0,0,0,0,4760000.0,0
46,6620000.0,0.0,0.0961,0.4581,11,0,0,0,0,6620000.0,1
37,7800000.0,0.0,0.2055,0.4297,7,0,0,0,0,7800000.0,0
49,5050000.0,1.0,0.2072,0.821,12,0,0,0,0,2525000.0,0
54,13680000.0,1.0,0.3471,0.4034,9,1,0,0,1,6840000.0,0
48,6680000.0,0.0,0.2828,0.3588,8,1,0,0,1,6680000.0,0
34,3280000.0,1.0,0.4609,0.1866,4,0,0,0,0,1640000.0,0
39,2590000.0,0.0,0.8845,0.1185,9,0,0,0,0,2590000.0,0
39,9040000.0,2.0,0.2341,0.287,5,0,0,0,0,3013333.3333333335,0
34,5680000.0,1.0,1.7039080000000002,0.1016,8,0,0,0,0,2840000.0,0
49,6680000.0,2.0,1.118,0.2748,10,0,0,0,0,2226666.6666666665,0
50,5080000.0,0.0,0.0674,0.4703,10,0,0,0,0,5080000.0,0
58,2740000.0,0.0,1.376,0.2541,5,0,0,0,0,2740000.0,0
34,6780000.0,1.0,0.244,0.0531,9,0,0,0,0,3390000.0,0
37,4440000.0,0.0,0.069,0.1047,14,0,0,0,0,4440000.0,0
65,4940000.0,0.0,0.9005,0.4471,10,1,0,0,1,4940000.0,0
43,20810000.0,2.0,0.3893,0.1373,5,0,0,0,0,6936666.666666667,0
45,8420000.0,0.0,0.3332,0.6369,3,0,1,1,2,8420000.0,0
43,8720000.0,3.0,0.2237,0.4276,13,1,0,0,1,2180000.0,0
60,22510249.99999996,3.0,1.1596,0.2371,6,1,0,0,1,5627562.49999999,0
60,6300000.0,1.0,0.3874,0.2547,8,0,0,0,0,3150000.0,0
59,5370000.0,0.0,0.2272,0.2606,5,0,0,1,1,5370000.0,0
45,3330000.0,0.0,0.1952,0.2987,8,0,0,1,1,3330000.0,0
34,3810000.0,2.0,0.4952,0.3335,8,0,0,0,0,1270000.0,0
70,1460000.0,1.0,0.3661,0.2222,5,0,0,0,0,730000.0,0
56,8030000.0,0.0,0.335,0.1686,11,0,1,0,1,8030000.0,0
39,2340000.0,1.0,0.5414,0.4173,10,0,1,0,1,1170000.0,0
64,8590000.0,0.0,0.9013,0.2396,9,0,1,0,1,8590000.0,0
38,4870000.0,1.0,0.1583,0.3601,5,0,0,0,0,2435000.0,0
63,5400000.0,1.0,0.1663,0.4053,10,0,0,1,1,2700000.0,0
64,4870000.0,0.0,0.1747,0.6249,7,2,0,0,2,4870000.0,0
33,11490000.0,0.0,0.7518,0.8295,8,1,0,0,1,11490000.0,0
53,10330000.0,1.0,0.1758,0.4574,8,1,0,0,1,5165000.0,0
55,4910000.0,1.0,1.1344,0.4967,6,1,0,0,1,2455000.0,0
79,2920000.0,2.0,0.3349,0.599,9,2,0,0,2,973333.3333333334,0
35,5050000.0,0.0,0.2326,0.4158,9,0,0,0,0,5050000.0,0
64,2790000.0,0.0,0.6127,0.4105,6,1,0,1,2,2790000.0,0
45,1970000.0,1.0,0.4059,0.1585,7,0,0,0,0,985000.0,0
29,6740000.0,0.0,0.4391,0.4329,8,0,0,0,0,6740000.0,0
43,10390000.0,1.0,0.0425,0.3455,12,2,0,0,2,5195000.0,0
45,3920000.0,1.0,0.1603,0.0908,10,0,0,0,0,1960000.0,0
31,6370000.0,0.0,0.3983,0.8305,12,0,0,0,0,6370000.0,0
49,3900000.0,2.0,1.7039080000000002,0.5029,10,0,0,0,0,1300000.0,0
57,7710000.0,1.0,0.3398,0.3345,9,2,0,0,2,3855000.0,0
48,9650000.0,1.0,0.4299,0.6374,8,0,0,0,0,4825000.0,0
38,5050000.0,0.0,0.8534,0.2978,6,0,0,0,0,5050000.0,0
43,2700000.0,1.0,0.6358,0.1357,14,0,0,0,0,1350000.0,0
45,2090000.0,0.0,0.4098,0.1117,4,0,0,1,1,2090000.0,0
48,8710000.0,1.0,0.3211,0.3956,5,0,0,1,1,4355000.0,0
59,2530000.0,0.0,0.1362,0.2647,11,0,0,0,0,2530000.0,0
49,6250000.0,1.0,1.1256,0.5339,9,0,0,0,0,3125000.0,0
27,7970000.0,0.0,0.3804,0.2821,11,0,0,0,0,7970000.0,0
38,3700000.0,0.0,0.6622,0.6316,5,0,0,0,0,3700000.0,0
47,4530000.0,1.0,0.2917,0.0849,7,0,0,0,0,2265000.0,0
60,9110000.0,0.0,0.6447,0.34,11,0,0,0,0,9110000.0,0
62,3080000.0,2.0,1.5552,0.4023,11,0,0,0,0,1026666.6666666666,1
68,2900000.0,1.0,0.5549,0.1138,10,0,0,0,0,1450000.0,0
47,4340000.0,3.0,0.2609,0.5281,6,0,1,0,1,1085000.0,0
55,10760000.0,4.0,0.5249,0.3924,15,0,0,0,0,2152000.0,0
26,13140000.0,3.0,0.2141,0.3908,10,0,0,0,0,3285000.0,0
51,4710000.0,0.0,0.8589,0.2593,9,0,0,0,0,4710000.0,0
31,3260000.0,0.0,0.7346,0.1358,7,0,0,1,1,3260000.0,0
44,9470000.0,0.0,0.5106,0.3955,15,1,0,0,1,9470000.0,0
84,1840000.0,1.0,0.4853,0.3217,6,0,0,0,0,920000.0,0
49,5800000.0,0.0,0.1901,0.1473,7,0,0,1,1,5800000.0,0
34,4870000.0,0.0,0.3505,0.3251,7,0,0,0,0,4870000.0,0
50,10870000.0,0.0,0.1773,0.5817,7,0,0,0,0,10870000.0,0
38,11550000.0,1.0,0.9581,0.3492,8,0,0,0,0,5775000.0,0
33,2840000.0,0.0,0.4685,0.1879,6,1,0,1,2,2840000.0,1
72,5530000.0,1.0,0.095,0.3993,8,1,1,0,2,2765000.0,0
59,3550000.0,2.0,1.5592,0.3873,10,0,0,0,0,1183333.3333333333,0
49,4190000.0,2.0,0.3261,0.5327,13,0,0,0,0,1396666.6666666667,0
40,7240000.0,0.0,0.5777,0.1,6,0,0,0,0,7240000.0,0
41,5050000.0,0.0,0.4722,0.404,13,1,0,1,2,5050000.0,0
65,5620000.0,0.0,0.1578,0.1227,5,0,0,0,0,5620000.0,0
49,8880000.0,0.0,1.589,0.4525,11,0,0,1,1,8880000.0,0
18,12410000.0,1.0,0.9261,0.2158,6,0,0,0,0,6205000.0,0
76,5950000.0,2.0,0.6771,0.2639,4,0,0,0,0,1983333.3333333333,0
47,5370000.0,3.0,0.3448,0.2045,7,0,0,0,0,1342500.0,0
49,2570000.0,0.0,0.2042,0.2927,11,0,1,0,1,2570000.0,0
59,12950000.0,0.0,0.4419,0.5448,6,0,0,0,0,12950000.0,0
51,5050000.0,0.0,1.4379,0.5254,7,0,0,0,0,5050000.0,0
55,5430000.0,0.0,0.1449,0.3099,11,0,0,0,0,5430000.0,0
39,5260000.0,1.0,0.4956,0.1944,9,1,1,0,2,2630000.0,1
29,6210000.0,2.0,0.3332,0.649,12,0,0,0,0,2070000.0,0
49,7940000.0,1.0,0.4118,0.4198,5,0,0,0,0,3970000.0,0
64,8560000.0,0.0,0.1452,0.423,8,0,0,1,1,8560000.0,0
37,5050000.0,0.0,0.3384,0.3933,4,0,0,0,0,5050000.0,0
36,5050000.0,0.0,0.0319,0.2345,4,1,0,2,3,5050000.0,1
61,14320000.0,0.0,0.5316,0.2185,10,0,0,0,0,14320000.0,0
39,9430000.0,1.0,0.0356,0.5666,7,0,0,0,0,4715000.0,1
40,4820000.0,0.0,0.2658,0.5796,10,0,0,0,0,4820000.0,0
40,1840000.0,2.0,1.3704,0.5081,14,0,0,0,0,613333.3333333334,0
44,5260000.0,0.0,0.8081,0.5415,6,1,0,0,1,5260000.0,0
25,12740000.0,0.0,0.0838,0.328,9,0,1,0,1,12740000.0,0
38,3140000.0,1.0,0.8812,0.0771,7,1,0,0,1,1570000.0,0
48,5050000.0,1.0,0.5506,0.127,9,0,0,0,0,2525000.0,0
48,5520000.0,1.0,0.1929,0.2993,8,2,0,0,2,2760000.0,0
60,8800000.0,0.0,0.1361,0.2121,6,1,0,0,1,8800000.0,1
69,3960000.0,2.0,0.4386,0.5112,7,0,0,0,0,1320000.0,0
65,2970000.0,0.0,0.679,0.1932,6,0,0,0,0,2970000.0,0
57,7040000.0,2.0,0.2373,0.5769,5,0,0,0,0,2346666.6666666665,0
43,3200000.0,0.0,0.4275,0.5525,6,1,0,1,2,3200000.0,0
37,1660000.0,1.0,0.9452,0.0783,14,0,0,0,0,830000.0,0
45,15080000.0,1.0,0.4505,0.592,8,0,0,0,0,7540000.0,0
53,8720000.0,3.0,0.3556,0.2652,8,0,0,0,0,2180000.0,0
56,15480000.0,0.0,0.5645,0.243,8,0,0,0,0,15480000.0,0
53,8450000.0,2.0,0.3306,0.5001,7,0,0,0,0,2816666.6666666665,0
43,7520000.0,0.0,0.0901,0.1472,4,0,0,0,0,7520000.0,0
55,6240000.0,0.0,0.4305,0.2154,7,0,0,0,0,6240000.0,0
61,4470000.0,2.0,0.1836,0.1682,12,0,0,0,0,1490000.0,0
56,6800000.0,0.0,0.1635,0.506,8,0,0,0,0,6800000.0,0
45,3590000.0,0.0,0.2832,0.3513,7,0,0,1,1,3590000.0,0
34,2630000.0,2.0,0.2574,0.4639,9,0,0,0,0,876666.6666666666,0
34,4100000.0,1.0,0.3696,0.3655,16,0,0,0,0,2050000.0,0
36,10850000.0,1.0,0.2926,0.371,6,0,0,0,0,5425000.0,0
48,2390000.0,0.0,0.4006,0.2159,11,0,0,0,0,2390000.0,0
52,2410000.0,1.0,0.6374,0.5845,9,0,0,0,0,1205000.0,0
27,7130000.0,1.0,0.1905,0.6429,6,0,0,0,0,3565000.0,0
38,3900000.0,2.0,0.1902,0.4105,9,2,0,0,2,1300000.0,0
48,6690000.0,0.0,0.9088,0.231,8,0,0,2,2,6690000.0,1
33,9060000.0,1.0,0.4103,0.3805,5,0,0,0,0,4530000.0,0
51,6600000.0,1.0,0.4849,0.429,8,0,0,0,0,3300000.0,0
41,3420000.0,3.0,0.3372,0.6085,6,0,0,0,0,855000.0,0
36,10800000.0,0.0,0.2205,0.644,8,1,0,0,1,10800000.0,0
46,7800000.0,0.0,0.2313,0.1161,7,0,0,0,0,7800000.0,0
50,5080000.0,0.0,0.6241,0.2354,5,0,0,0,0,5080000.0,0
34,4940000.0,2.0,1.1564,0.1224,5,0,0,0,0,1646666.6666666667,1
42,6260000.0,0.0,0.165,0.2755,11,0,0,0,0,6260000.0,0
51,4150000.0,3.0,0.5268,0.8568,8,0,0,0,0,1037500.0,0
35,1880000.0,1.0,0.6868,0.1773,6,1,0,0,1,940000.0,0
23,7840000.0,2.0,0.6868,0.4306,8,2,0,0,2,2613333.3333333335,0
25,7570000.0,1.0,0.4496,0.4136,9,0,0,1,1,3785000.0,0
40,1260000.0,1.0,0.4868,0.1568,13,0,0,0,0,630000.0,0
28,6790000.0,0.0,1.1905,0.1613,4,0,0,0,0,6790000.0,0
40,14340000.0,0.0,0.1454,0.3493,10,0,0,0,0,14340000.0,0
67,2540000.0,0.0,0.2628,0.6921,12,1,0,0,1,2540000.0,0
27,4780000.0,1.0,1.2675,0.3992,12,0,0,0,0,2390000.0,0
41,4480000.0,1.0,0.2604,0.3252,7,1,0,0,1,2240000.0,0
73,13540000.0,2.0,0.3197,0.3458,9,0,0,1,1,4513333.333333333,0
50,9800000.0,3.0,0.2356,0.1073,9,0,0,0,0,2450000.0,0
40,2950000.0,0.0,0.3618,0.615,12,0,0,0,0,2950000.0,0
43,6140000.0,0.0,0.2963,0.2403,17,1,0,0,1,6140000.0,0
51,19910000.0,2.0,0.1945,0.4519,8,0,0,0,0,6636666.666666667,0
67,3440000.0,0.0,0.235,0.5612,12,0,0,1,1,3440000.0,0
38,4970000.0,1.0,1.197,0.2124,5,1,0,0,1,2485000.0,1
35,6800000.0,0.0,1.0793,0.199,3,2,0,0,2,6800000.0,0
27,3470000.0,1.0,0.1689,0.1506,10,0,0,0,0,1735000.0,0
46,14400000.0,1.0,0.1508,0.8956,5,0,0,1,1,7200000.0,0
27,3770000.0,2.0,0.1032,0.4487,9,0,0,0,0,1256666.6666666667,0
39,2170000.0,0.0,0.3336,0.1847,9,0,0,0,0,2170000.0,0
33,3650000.0,2.0,0.5615,0.5462,8,0,0,0,0,1216666.6666666667,1
59,7400000.0,1.0,0.6057,0.0872,9,0,0,0,0,3700000.0,0
38,5050000.0,0.0,0.9513,0.4485,8,0,0,0,0,5050000.0,1
50,5990000.0,1.0,0.2012,0.1259,7,0,0,0,0,2995000.0,0
24,7010000.0,1.0,0.9735,0.249,12,0,0,1,1,3505000.0,1
47,2420000.0,3.0,0.2578,0.1569,9,0,0,0,0,605000.0,0
29,3570000.0,0.0,0.1095,0.0492,6,0,1,0,1,3570000.0,0
39,6160000.0,1.0,0.6453,0.123,3,2,1,0,3,3080000.0,0
74,7620000.0,3.0,0.3057,0.4087,3,1,0,0,1,1905000.0,0
57,3620000.0,1.0,0.702,1.0518,8,0,0,0,0,1810000.0,0
43,5480000.0,1.0,0.0058,0.3149,6,0,0,0,0,2740000.0,0
87,5050000.0,2.0,0.3125,0.4744,7,0,1,0,1,1683333.3333333333,0
33,7740000.0,2.0,0.3681,0.2047,10,0,0,0,0,2580000.0,0
60,6830000.0,2.0,0.3262,0.279,10,1,0,0,1,2276666.6666666665,0
25,4000000.0,0.0,0.0632,0.1037,9,0,0,1,1,4000000.0,1
42,6660000.0,1.0,0.5539,0.7302,7,0,0,0,0,3330000.0,0
27,3900000.0,1.0,0.1251,0.1203,8,1,0,0,1,1950000.0,0
48,6580000.0,1.0,0.58,0.2502,4,0,0,1,1,3290000.0,0
46,6630000.0,0.0,0.0796,0.8064,8,2,0,0,2,6630000.0,1
41,20740000.0,2.0,0.4232,0.392,7,1,0,0,1,6913333.333333333,0
59,4090000.0,2.0,0.157,0.8392,5,1,0,0,1,1363333.3333333333,0
38,4590000.0,1.0,0.1242,0.1815,8,0,0,0,0,2295000.0,0
49,3390000.0,0.0,1.7039080000000002,0.3694,13,0,0,0,0,3390000.0,0
56,2690000.0,1.0,1.24,0.6433,4,0,2,1,3,1345000.0,1
26,3800000.0,1.0,0.2549,0.3277,10,1,1,0,2,1900000.0,0
35,7450000.0,0.0,0.2733,0.2445,5,0,0,0,0,7450000.0,0
46,7780000.0,4.0,0.4354,0.2137,10,0,0,0,0,1556000.0,0
53,5970000.0,1.0,0.2277,0.3046,10,0,0,0,0,2985000.0,0
63,4190000.0,0.0,0.7481,0.4183,2,1,0,0,1,4190000.0,0
42,3720000.0,0.0,0.2427,0.103,5,1,0,0,1,3720000.0,0
41,2880000.0,0.0,0.2941,0.1312,9,0,1,0,1,2880000.0,0
34,3580000.0,0.0,0.299,0.5996,8,0,0,0,0,3580000.0,0
49,2300000.0,0.0,0.1697,0.4431,7,0,0,0,0,2300000.0,0
41,11290000.0,2.0,0.2462,0.4552,8,0,0,1,1,3763333.3333333335,1
41,15060000.0,0.0,0.2634,0.0895,11,0,1,0,1,15060000.0,0
44,1570000.0,0.0,0.1166,0.8797,9,0,0,0,0,1570000.0,0
52,5950000.0,1.0,0.239,0.1101,9,0,1,0,1,2975000.0,0
38,5890000.0,1.0,0.4209,0.5348,8,0,1,0,1,2945000.0,0
35,5670000.0,2.0,0.1598,0.2356,5,0,0,1,1,1890000.0,0
51,3500000.0,2.0,0.4191,0.5858,8,0,0,0,0,1166666.6666666667,0
18,9230000.0,1.0,0.642,0.763,8,1,1,0,2,4615000.0,1
37,5050000.0,1.0,0.5299,0.3769,9,0,0,0,0,2525000.0,0
30,9300000.0,3.0,0.1719,0.846,10,0,0,0,0,2325000.0,0
61,3210000.0,0.0,0.7749,0.5348,7,0,0,0,0,3210000.0,0
39,2180000.0,3.0,0.9438,0.2284,10,1,0,0,1,545000.0,0
38,6490000.0,3.0,0.6628,0.307,13,0,1,0,1,1622500.0,0
44,2810000.0,1.0,0.059,0.4395,8,1,0,0,1,1405000.0,0
37,9410000.0,1.0,0.2099,0.6114,2,0,0,0,0,4705000.0,0
40,1400000.0,3.0,0.2515,0.7152,7,0,0,0,0,350000.0,0
46,3770000.0,1.0,0.2626,0.3141,5,0,0,0,0,1885000.0,0
40,3460000.0,0.0,0.2046,0.2881,4,0,0,0,0,3460000.0,0
39,4100000.0,1.0,0.3571,0.5231,7,0,1,0,1,2050000.0,0
32,5850000.0,0.0,0.0888,0.2235,7,0,0,0,0,5850000.0,0
30,6340000.0,2.0,0.4389,0.3654,12,0,0,0,0,2113333.3333333335,0
46,7340000.0,2.0,0.5931,0.3625,8,0,0,0,0,2446666.6666666665,0
49,7870000.0,2.0,1.1435,0.5089,9,0,0,0,0,2623333.3333333335,1
26,4510000.0,0.0,1.0106,0.8761,4,0,0,0,0,4510000.0,1
55,17720000.0,0.0,0.4157,0.3091,9,0,0,0,0,17720000.0,0
55,11490000.0,0.0,0.659,0.8723,4,0,0,0,0,11490000.0,0
58,4150000.0,0.0,0.489,0.1176,9,1,0,0,1,4150000.0,0
49,4610000.0,1.0,0.1836,0.177,4,2,0,0,2,2305000.0,0
53,4090000.0,0.0,0.2791,0.2406,4,1,0,0,1,4090000.0,0
73,6220000.0,1.0,0.2192,0.0605,9,0,0,0,0,3110000.0,0
41,2790000.0,1.0,0.6606,0.2769,11,0,0,0,0,1395000.0,0
31,3110000.0,0.0,0.3118,0.3642,5,0,0,0,0,3110000.0,0
25,1360000.0,0.0,1.4625,0.2592,15,1,0,0,1,1360000.0,0
68,3940000.0,2.0,0.3251,0.6017,4,0,0,0,0,1313333.3333333333,0
68,9470000.0,2.0,0.0671,0.1451,3,0,0,0,0,3156666.6666666665,0
33,4560000.0,1.0,0.0736,0.5214,10,0,0,0,0,2280000.0,0
36,4720000.0,0.0,0.5679,0.263,8,0,0,0,0,4720000.0,0
41,5910000.0,3.0,0.2763,0.8194,7,1,0,0,1,1477500.0,1
61,2740000.0,3.0,0.6992,0.6695,6,0,0,0,0,685000.0,0
28,5080000.0,2.0,0.5766,0.316,11,1,0,0,1,1693333.3333333333,0
19,8530000.0,2.0,0.6408,0.3584,13,0,0,0,0,2843333.3333333335,0
73,6010000.0,1.0,0.516,0.7679,6,0,1,1,2,3005000.0,1
49,8990000.0,0.0,0.3464,0.3659,8,0,0,0,0,8990000.0,0
51,10680000.0,1.0,1.4009,0.4831,7,0,0,0,0,5340000.0,1
42,7440000.0,2.0,0.1212,0.4348,6,0,0,0,0,2480000.0,0
51,3260000.0,0.0,0.2634,0.3225,6,1,0,0,1,3260000.0,0
25,4070000.0,0.0,0.133,0.1269,14,0,0,1,1,4070000.0,1
34,15930000.0,1.0,0.3645,0.1071,3,1,0,1,2,7965000.0,0
46,6040000.0,1.0,1.1782,0.7746,10,0,0,1,1,3020000.0,1
18,5570000.0,2.0,0.302,0.2701,5,0,0,0,0,1856666.6666666667,0
41,2980000.0,1.0,1.7039080000000002,0.3619,7,0,0,0,0,1490000.0,0
40,5050000.0,0.0,0.8221,0.7965,2,0,0,0,0,5050000.0,0
41,7680000.0,1.0,0.1216,0.6201,9,0,0,0,0,3840000.0,0
38,5040000.0,1.0,0.3263,0.3934,10,0,1,0,1,2520000.0,1
32,5050000.0,4.0,0.7626,0.3377,6,0,0,0,0,1010000.0,0
21,5050000.0,2.0,0.2914,0.4519,13,2,0,0,2,1683333.3333333333,1
47,5050000.0,0.0,0.1857,0.2574,5,0,0,0,0,5050000.0,0
41,7460000.0,0.0,0.8332,0.3492,4,1,0,0,1,7460000.0,0
27,6890000.0,1.0,0.1194,0.4965,11,0,0,0,0,3445000.0,0
46,6510000.0,0.0,1.5015,0.098,12,1,0,0,1,6510000.0,0
41,2460000.0,1.0,0.8818,0.5559,14,0,0,0,0,1230000.0,0
39,5890000.0,1.0,0.7649,0.5125,9,2,0,0,2,2945000.0,0
18,9490000.0,2.0,0.6593,0.369,9,1,0,0,1,3163333.3333333335,0
54,4280000.0,1.0,0.3849,0.3316,4,0,1,0,1,2140000.0,0
29,8990000.0,2.0,0.6225,0.4277,12,1,0,0,1,2996666.6666666665,0
46,6930000.0,1.0,0.271,0.5612,8,0,1,0,1,3465000.0,0
34,8220000.0,2.0,0.104,0.2825,6,1,0,0,1,2740000.0,0
40,5160000.0,2.0,0.0952,0.7894,6,0,0,0,0,1720000.0,0
60,8510000.0,1.0,0.2316,0.2202,6,0,0,0,0,4255000.0,0
52,2080000.0,1.0,0.4679,0.725,7,0,0,0,0,1040000.0,0
60,5100000.0,1.0,0.5978,0.49,11,0,0,0,0,2550000.0,0
49,7670000.0,1.0,0.6631,0.7548,9,0,0,0,0,3835000.0,0
50,5970000.0,1.0,0.3492,0.2391,5,0,0,0,0,2985000.0,0
22,9650000.0,0.0,0.2287,0.3468,12,0,0,0,0,9650000.0,0
41,5050000.0,1.0,0.609,0.1016,10,0,0,1,1,2525000.0,0
42,3600000.0,3.0,0.3799,0.0681,8,0,0,0,0,900000.0,0
61,1870000.0,3.0,0.592,0.1824,6,0,0,0,0,467500.0,0
38,4240000.0,3.0,0.5338,0.258,14,0,0,0,0,1060000.0,0
